id,sitio+variante,Espesor_1,Espesor_2,Espesor_3,Resistividad_1,Resistividad_2,Resistividad_3,Resistividad_4,AB2_1,AB2_2,AB2_3,AB2_4,AB2_5,AB2_6,AB2_7,AB2_8,AB2_9,AB2_10,AB2_11,AB2_12,AB2_13,AB2_14,AB2_15,AB2_16,AB2_17,AB2_18,AB2_19,AB2_20,AB2_21,AB2_22,AB2_23,AB2_24,AB2_25,AB2_26,AB2_27,AB2_28,AB2_29,AB2_30
2051,sitio5_var51,1.5569813636314827,18.355072295774438,39.18135054991102,2.1,6.9,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2052,sitio5_var52,1.9206448021606985,19.225669221923354,34.9610078064234,38.0,15.7,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2053,sitio5_var53,0.8427053591238397,18.171697270926913,33.494552942493016,2.1,6.9,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2054,sitio5_var54,1.038676323928476,23.25025721931641,40.84525084419687,1.0,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2055,sitio5_var55,1.894279918032165,24.795244162854253,39.237817016044275,38.0,15.7,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2056,sitio5_var56,1.901708876276534,24.753273747604425,40.44309339151272,2.1,15.7,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2057,sitio5_var57,1.8291400606530643,17.076653879345386,46.64522821051531,1.0,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2058,sitio5_var58,1.992319589518382,11.185094132711091,35.33633579935835,2.1,1.0,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2059,sitio5_var59,1.9774799603231417,8.440708820573864,35.09908071563022,1.0,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2060,sitio5_var60,0.9556094633499932,22.22499046988806,53.8066731268197,38.0,15.7,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2061,sitio5_var61,1.53231851048863,18.149483344236643,55.050502481059674,2.1,6.9,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2062,sitio5_var62,1.7351484390352407,13.909136647091437,36.37764122658992,2.1,6.9,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2063,sitio5_var63,1.407807996028324,18.85816370100987,50.62507161978432,38.0,15.7,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2064,sitio5_var64,1.9939235890631555,8.494669243671215,41.625424442269974,38.0,6.9,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2065,sitio5_var65,1.2240260856223086,16.43251814371574,36.98014191230592,1.0,1.0,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2066,sitio5_var66,1.5142295934589094,13.3667214260146,40.443641922756626,38.0,15.7,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2067,sitio5_var67,1.3210070533586715,12.803733980483138,38.81046263133163,2.1,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2068,sitio5_var68,1.1617967675770489,13.093896942489499,56.56485730717,1.0,6.9,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2069,sitio5_var69,1.0109981360947118,21.98023666979107,34.269269347973406,38.0,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2070,sitio5_var70,1.9888969099959046,19.63889586406483,54.59765684556376,2.1,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2071,sitio5_var71,1.7853182712100033,20.845657459141982,58.998620023762385,2.1,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2072,sitio5_var72,1.8016841496309757,19.68175696284282,42.066493460970406,2.1,1.0,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2073,sitio5_var73,0.7924498882161627,10.492495225304097,47.086460073519255,38.0,15.7,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2074,sitio5_var74,0.9475283201080738,16.16723139759923,56.98153871499278,38.0,15.7,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2075,sitio5_var75,1.4384827459397265,18.337351725108014,55.20012138205356,38.0,15.7,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2076,sitio5_var76,1.308382935965993,8.73171658741531,53.98412378778378,2.1,15.7,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2077,sitio5_var77,1.3647651119664628,7.807056081530995,53.867734824576324,1.0,6.9,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2078,sitio5_var78,1.001979798934578,12.752205168116276,52.78508999046142,1.0,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2079,sitio5_var79,1.7080655361308736,22.88139132177104,33.53456357731758,1.0,1.0,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2080,sitio5_var80,1.656487948327734,9.44817967992121,57.095485978454086,1.0,6.9,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2081,sitio5_var81,1.9137000434607039,12.614706669708312,55.87087295256023,2.1,6.9,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2082,sitio5_var82,0.9847201255509959,22.51575546436233,34.671807022912546,1.0,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2083,sitio5_var83,1.2576052646036326,17.266806069670814,56.800075129263185,1.0,15.7,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2084,sitio5_var84,1.3635120792845563,10.93968047129275,41.68987524699921,38.0,15.7,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2085,sitio5_var85,1.7083564649495149,11.331591276998806,37.99754720987851,2.1,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2086,sitio5_var86,0.7940921530884854,16.394725743017002,35.204568684054436,2.1,15.7,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2087,sitio5_var87,1.6102145128965517,13.365372042382695,48.30565446295309,1.0,1.0,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2088,sitio5_var88,1.9079392561365878,17.293621955071508,54.73260593550521,2.1,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2089,sitio5_var89,1.6849235206268247,12.066240478257713,41.336290584417654,38.0,6.9,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2090,sitio5_var90,1.2345696430460482,11.485032201292126,44.72905580968633,1.0,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2091,sitio5_var91,1.2103070863776417,15.578189381743524,39.077984326021436,38.0,1.0,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2092,sitio5_var92,1.84262919920061,17.477513272225117,49.65563186375971,1.0,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2093,sitio5_var93,1.2477108028976234,7.795814348914455,35.87046242481355,38.0,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2094,sitio5_var94,1.7082788727334541,8.271250253936337,43.80163145427836,38.0,15.7,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2095,sitio5_var95,1.9790812739934434,13.712861961896428,44.54528437884167,38.0,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2096,sitio5_var96,1.0443441421818318,16.460053627835187,48.48750585173169,2.1,1.0,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2097,sitio5_var97,1.1756853092543607,10.298422234242683,39.94074222995278,2.1,6.9,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2098,sitio5_var98,1.0197133471022102,12.817903235669348,55.836229725654206,2.1,6.9,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2099,sitio5_var99,0.9121895616116877,24.75066485538502,55.58860614279454,38.0,1.0,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2100,sitio5_var100,1.937065578091294,24.101301827581764,47.52286668910742,1.0,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2101,sitio5_var101,0.7128567523301428,12.013078212369091,56.18945303204754,1.0,6.9,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2102,sitio5_var102,0.8871162303003682,24.329817140217187,35.77133232017376,2.1,15.7,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2103,sitio5_var103,0.9218382737710803,13.58268461135244,56.756449489030445,38.0,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2104,sitio5_var104,1.101413839249401,18.281675084477452,54.219522345791724,1.0,15.7,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2105,sitio5_var105,0.958162352784823,12.572260850688181,46.22121741074653,38.0,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2106,sitio5_var106,1.2671993685239011,14.51003178682534,38.3996141513447,1.0,1.0,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2107,sitio5_var107,1.5094551893570158,11.85562360926751,50.5596036995729,1.0,1.0,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2108,sitio5_var108,1.2425411408111873,23.85203085620965,55.35237571913664,38.0,6.9,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2109,sitio5_var109,0.8212446125990238,18.64187034865251,56.433464857073915,2.1,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2110,sitio5_var110,1.6720785173109174,19.36999941995924,35.43667789445337,38.0,6.9,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2111,sitio5_var111,1.5475897877806182,7.562066672326498,58.94093876274619,2.1,1.0,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2112,sitio5_var112,0.8631844983806783,21.416789728121067,58.389755516215516,38.0,1.0,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2113,sitio5_var113,1.3544996100486495,18.938011379072357,37.26199940499927,2.1,15.7,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2114,sitio5_var114,1.294022600983172,17.012622639463196,50.273850432743345,38.0,15.7,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2115,sitio5_var115,1.188235512161358,23.10099545654319,45.894040661217666,1.0,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2116,sitio5_var116,1.8400341291258908,7.002231965958616,38.588362401946966,38.0,6.9,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2117,sitio5_var117,1.0880505358788297,16.329895748371626,38.97987774082887,2.1,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2118,sitio5_var118,0.7853968284385646,16.757275449777705,57.90389862718564,1.0,6.9,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2119,sitio5_var119,1.0289779149762555,10.328961334117134,55.41925693802948,2.1,15.7,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2120,sitio5_var120,1.4120653110481585,11.761512668165691,33.60790534297713,38.0,15.7,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2121,sitio5_var121,1.4650334231454216,20.89056608724049,40.59589116560686,38.0,15.7,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2122,sitio5_var122,1.3662529862780262,10.817061362684758,58.83522220909889,38.0,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2123,sitio5_var123,1.9391073464695956,10.405357811780949,53.138050456283594,1.0,15.7,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2124,sitio5_var124,1.6536543134679504,7.744104616512121,57.5376151810142,1.0,1.0,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2125,sitio5_var125,1.5358282264305916,16.064186156523853,43.9416993813319,38.0,1.0,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2126,sitio5_var126,1.6487910559316954,6.774781730813144,49.87786731930571,38.0,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2127,sitio5_var127,1.6477990489591678,22.981659708837896,44.51777986816393,38.0,15.7,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2128,sitio5_var128,0.8204848445325548,8.41918189506066,44.30855324344583,38.0,6.9,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2129,sitio5_var129,1.7280863420809118,15.703887311003388,42.895992030237224,2.1,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2130,sitio5_var130,0.943134194641853,22.891040014373623,42.90673367540158,38.0,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2131,sitio5_var131,0.9062050524640132,9.316218323964081,36.58058902761633,38.0,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2132,sitio5_var132,1.0782819795522425,9.323425463762447,55.231475820890886,1.0,15.7,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2133,sitio5_var133,0.876806417096396,14.453196384969974,47.443716545007845,2.1,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2134,sitio5_var134,1.2258352158449441,8.54365606421834,49.56307517229193,1.0,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2135,sitio5_var135,1.8460183756628714,19.198356651549165,33.61486244717272,1.0,1.0,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2136,sitio5_var136,1.220232872246907,15.871109157118253,46.819839644223435,2.1,1.0,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2137,sitio5_var137,1.4695538332036393,21.32309342350962,44.279752310596194,2.1,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2138,sitio5_var138,1.8217987226461763,24.535387656945083,40.7988346735518,1.0,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2139,sitio5_var139,1.0587608788630252,8.384238460549692,45.41586148576866,1.0,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2140,sitio5_var140,1.0455513388813835,7.968704265408781,53.34833404718735,38.0,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2141,sitio5_var141,1.0596109631056958,14.476760392280495,37.21486764187075,38.0,6.9,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2142,sitio5_var142,1.7385997908654984,17.598529774356905,33.55147852542671,38.0,1.0,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2143,sitio5_var143,1.111599535343929,20.00266809081269,48.904468537242316,1.0,15.7,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2144,sitio5_var144,1.1271234555636165,17.13228384279705,51.218955512353894,1.0,1.0,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2145,sitio5_var145,0.8085624691462173,15.449733992432947,46.269715274498026,38.0,1.0,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2146,sitio5_var146,1.7489335929343135,10.652946696462067,39.63191790273456,38.0,15.7,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2147,sitio5_var147,1.377455668960934,19.218879343750487,39.19939361791843,1.0,1.0,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2148,sitio5_var148,1.0518488825977284,13.135635616176277,58.62157920881223,2.1,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2149,sitio5_var149,1.168170328756911,11.987649746434785,42.391022010540084,1.0,15.7,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2150,sitio5_var150,1.3084143053882218,8.118306127486036,56.90622332889424,2.1,15.7,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2151,sitio5_var151,1.6581747049725637,18.44558110458505,53.366834157419746,1.0,6.9,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2152,sitio5_var152,1.8418408670700774,16.646222738721775,41.76933702495518,38.0,15.7,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2153,sitio5_var153,1.3863870054380971,6.582511589295449,35.57428076945937,38.0,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2154,sitio5_var154,1.117736425252327,10.894955737187281,53.89819936346805,38.0,6.9,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2155,sitio5_var155,1.0617489679214098,18.709428479183238,37.58397367112603,2.1,15.7,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2156,sitio5_var156,1.1185760947658399,17.599660986093944,53.39485714150098,1.0,6.9,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2157,sitio5_var157,1.3279872453115666,21.45041780706651,36.640776771409705,2.1,1.0,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2158,sitio5_var158,1.8920593005282123,21.885721500136388,43.618064304718985,1.0,1.0,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2159,sitio5_var159,1.1927193375080636,13.303782308123466,55.66101669536475,2.1,15.7,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2160,sitio5_var160,0.7166823098240237,10.981096792978384,37.62082318121622,38.0,15.7,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2161,sitio5_var161,1.8814642721228814,11.730336050016284,54.78264312641093,1.0,1.0,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2162,sitio5_var162,1.3990143673257345,8.241303963470253,58.94938918252524,2.1,6.9,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2163,sitio5_var163,1.887384858919277,11.606741823602807,37.36372413411365,38.0,15.7,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2164,sitio5_var164,1.1608478236551936,19.349602678379565,49.37652165520635,2.1,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2165,sitio5_var165,0.8484368758726419,9.122336668508986,58.36937813087499,2.1,15.7,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2166,sitio5_var166,1.9904225562425932,14.956576515020865,43.8986806167038,38.0,1.0,77.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2167,sitio5_var167,1.1887561296170688,14.208252412428974,37.96387845840937,1.0,1.0,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2168,sitio5_var168,1.497617886861443,23.19111680948002,45.261675876889164,2.1,6.9,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2169,sitio5_var169,1.411910670390395,8.736977966456358,57.3367043220614,2.1,6.9,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2170,sitio5_var170,1.827395658088984,11.71812114507734,35.03940802715328,38.0,6.9,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2171,sitio5_var171,0.9728618545282113,23.912569887059405,58.51482449790809,38.0,15.7,70.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2172,sitio5_var172,0.9650257185129234,19.294821721018764,52.43876721958571,1.0,6.9,70.0,92.4,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2173,sitio5_var173,1.0595703435129142,6.619235579499468,54.47894561238665,38.0,1.0,77.0,84.0,1,2,3,4,5,8,10,12,15,18,20,22,25,28,30,32,35,40,45,50,55,60,65,70,75,80,85,90,95,100
